market_id,country_iso3,country_name_zh,index_name,instrument_type,return_type,currency,timezone,latitude,longitude,session_date,open_ts_utc,close_ts_utc,close,source,source_symbol,source_retrieved_at
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-05-13,2025-05-13T15:00:00Z,2025-05-13T21:00:00Z,100.12278351,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-05-14,2025-05-14T00:00:00Z,2025-05-14T06:00:00Z,131.00818667,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-05-14,2025-05-14T08:00:00Z,2025-05-14T14:00:00Z,130.37371841,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-05-14,2025-05-14T15:00:00Z,2025-05-14T21:00:00Z,100.44685692,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-05-15,2025-05-15T00:00:00Z,2025-05-15T06:00:00Z,130.88341245,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-05-15,2025-05-15T08:00:00Z,2025-05-15T14:00:00Z,130.35388496,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-05-15,2025-05-15T15:00:00Z,2025-05-15T21:00:00Z,100.74871743,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-05-16,2025-05-16T00:00:00Z,2025-05-16T06:00:00Z,129.35140707,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-05-16,2025-05-16T08:00:00Z,2025-05-16T14:00:00Z,128.57917044,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-05-16,2025-05-16T15:00:00Z,2025-05-16T21:00:00Z,100.74778806,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-05-19,2025-05-19T00:00:00Z,2025-05-19T06:00:00Z,132.02873311,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-05-19,2025-05-19T08:00:00Z,2025-05-19T14:00:00Z,131.10841923,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-05-19,2025-05-19T15:00:00Z,2025-05-19T21:00:00Z,100.00852283,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-05-20,2025-05-20T00:00:00Z,2025-05-20T06:00:00Z,132.67920379,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-05-20,2025-05-20T08:00:00Z,2025-05-20T14:00:00Z,131.70986862,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-05-20,2025-05-20T15:00:00Z,2025-05-20T21:00:00Z,103.23680528,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-05-21,2025-05-21T00:00:00Z,2025-05-21T06:00:00Z,132.08786492,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-05-21,2025-05-21T08:00:00Z,2025-05-21T14:00:00Z,132.10027280,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-05-21,2025-05-21T15:00:00Z,2025-05-21T21:00:00Z,102.24105937,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-05-22,2025-05-22T00:00:00Z,2025-05-22T06:00:00Z,133.26507748,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-05-22,2025-05-22T08:00:00Z,2025-05-22T14:00:00Z,133.86478217,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-05-22,2025-05-22T15:00:00Z,2025-05-22T21:00:00Z,102.75745425,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-05-23,2025-05-23T00:00:00Z,2025-05-23T06:00:00Z,134.56772688,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-05-23,2025-05-23T08:00:00Z,2025-05-23T14:00:00Z,134.55163286,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-05-23,2025-05-23T15:00:00Z,2025-05-23T21:00:00Z,103.93152561,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-05-26,2025-05-26T00:00:00Z,2025-05-26T06:00:00Z,133.08784202,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-05-26,2025-05-26T08:00:00Z,2025-05-26T14:00:00Z,132.80404963,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-05-26,2025-05-26T15:00:00Z,2025-05-26T21:00:00Z,104.01034624,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-05-27,2025-05-27T00:00:00Z,2025-05-27T06:00:00Z,134.33962974,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-05-27,2025-05-27T08:00:00Z,2025-05-27T14:00:00Z,134.42832996,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-05-27,2025-05-27T15:00:00Z,2025-05-27T21:00:00Z,106.12168896,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-05-28,2025-05-28T00:00:00Z,2025-05-28T06:00:00Z,133.39585964,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-05-28,2025-05-28T08:00:00Z,2025-05-28T14:00:00Z,133.38909261,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-05-28,2025-05-28T15:00:00Z,2025-05-28T21:00:00Z,106.03193324,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-05-29,2025-05-29T00:00:00Z,2025-05-29T06:00:00Z,135.07906635,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-05-29,2025-05-29T08:00:00Z,2025-05-29T14:00:00Z,134.71559955,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-05-29,2025-05-29T15:00:00Z,2025-05-29T21:00:00Z,103.92660477,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-05-30,2025-05-30T00:00:00Z,2025-05-30T06:00:00Z,134.58709684,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-05-30,2025-05-30T08:00:00Z,2025-05-30T14:00:00Z,133.88458932,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-05-30,2025-05-30T15:00:00Z,2025-05-30T21:00:00Z,104.04218600,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-06-02,2025-06-02T00:00:00Z,2025-06-02T06:00:00Z,135.80803933,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-06-02,2025-06-02T08:00:00Z,2025-06-02T14:00:00Z,133.95959675,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-06-02,2025-06-02T15:00:00Z,2025-06-02T21:00:00Z,105.55829620,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-06-03,2025-06-03T00:00:00Z,2025-06-03T06:00:00Z,135.28099832,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-06-03,2025-06-03T08:00:00Z,2025-06-03T14:00:00Z,133.95053802,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-06-03,2025-06-03T15:00:00Z,2025-06-03T21:00:00Z,106.54640491,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-06-04,2025-06-04T00:00:00Z,2025-06-04T06:00:00Z,133.48236128,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-06-04,2025-06-04T08:00:00Z,2025-06-04T14:00:00Z,132.60002853,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-06-04,2025-06-04T15:00:00Z,2025-06-04T21:00:00Z,105.90534148,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-06-05,2025-06-05T00:00:00Z,2025-06-05T06:00:00Z,130.62475510,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-06-05,2025-06-05T08:00:00Z,2025-06-05T14:00:00Z,129.99797734,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-06-05,2025-06-05T15:00:00Z,2025-06-05T21:00:00Z,105.19357407,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-06-06,2025-06-06T00:00:00Z,2025-06-06T06:00:00Z,131.90895847,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-06-06,2025-06-06T08:00:00Z,2025-06-06T14:00:00Z,130.84338809,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-06-06,2025-06-06T15:00:00Z,2025-06-06T21:00:00Z,103.61194487,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-06-09,2025-06-09T00:00:00Z,2025-06-09T06:00:00Z,132.26021326,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-06-09,2025-06-09T08:00:00Z,2025-06-09T14:00:00Z,131.63785685,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-06-09,2025-06-09T15:00:00Z,2025-06-09T21:00:00Z,105.09824679,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-06-10,2025-06-10T00:00:00Z,2025-06-10T06:00:00Z,131.61677459,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-06-10,2025-06-10T08:00:00Z,2025-06-10T14:00:00Z,131.25754875,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-06-10,2025-06-10T15:00:00Z,2025-06-10T21:00:00Z,103.88935516,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-06-11,2025-06-11T00:00:00Z,2025-06-11T06:00:00Z,130.22981834,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-06-11,2025-06-11T08:00:00Z,2025-06-11T14:00:00Z,130.21834572,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-06-11,2025-06-11T15:00:00Z,2025-06-11T21:00:00Z,103.86042660,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-06-12,2025-06-12T00:00:00Z,2025-06-12T06:00:00Z,131.91063684,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-06-12,2025-06-12T08:00:00Z,2025-06-12T14:00:00Z,132.16057205,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-06-12,2025-06-12T15:00:00Z,2025-06-12T21:00:00Z,104.99144304,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-06-13,2025-06-13T00:00:00Z,2025-06-13T06:00:00Z,131.99745087,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-06-13,2025-06-13T08:00:00Z,2025-06-13T14:00:00Z,131.96256577,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-06-13,2025-06-13T15:00:00Z,2025-06-13T21:00:00Z,104.31299544,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-06-16,2025-06-16T00:00:00Z,2025-06-16T06:00:00Z,132.45843062,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-06-16,2025-06-16T08:00:00Z,2025-06-16T14:00:00Z,133.02449652,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-06-16,2025-06-16T15:00:00Z,2025-06-16T21:00:00Z,105.09609114,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-06-17,2025-06-17T00:00:00Z,2025-06-17T06:00:00Z,135.49194021,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-06-17,2025-06-17T08:00:00Z,2025-06-17T14:00:00Z,134.30642855,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-06-17,2025-06-17T15:00:00Z,2025-06-17T21:00:00Z,104.77498901,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-06-18,2025-06-18T00:00:00Z,2025-06-18T06:00:00Z,135.67122439,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-06-18,2025-06-18T08:00:00Z,2025-06-18T14:00:00Z,134.55983529,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-06-18,2025-06-18T15:00:00Z,2025-06-18T21:00:00Z,103.76014351,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-06-19,2025-06-19T00:00:00Z,2025-06-19T06:00:00Z,133.67609402,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-06-19,2025-06-19T08:00:00Z,2025-06-19T14:00:00Z,132.40109989,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-06-19,2025-06-19T15:00:00Z,2025-06-19T21:00:00Z,104.37133813,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-06-20,2025-06-20T00:00:00Z,2025-06-20T06:00:00Z,135.64031695,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-06-20,2025-06-20T08:00:00Z,2025-06-20T14:00:00Z,134.01750476,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-06-20,2025-06-20T15:00:00Z,2025-06-20T21:00:00Z,103.20159268,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-06-23,2025-06-23T00:00:00Z,2025-06-23T06:00:00Z,136.00129966,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-06-23,2025-06-23T08:00:00Z,2025-06-23T14:00:00Z,134.32533891,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-06-23,2025-06-23T15:00:00Z,2025-06-23T21:00:00Z,104.16258107,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-06-24,2025-06-24T00:00:00Z,2025-06-24T06:00:00Z,136.91822895,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-06-24,2025-06-24T08:00:00Z,2025-06-24T14:00:00Z,135.16458130,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-06-24,2025-06-24T15:00:00Z,2025-06-24T21:00:00Z,104.16754777,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-06-25,2025-06-25T00:00:00Z,2025-06-25T06:00:00Z,136.41446455,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-06-25,2025-06-25T08:00:00Z,2025-06-25T14:00:00Z,134.57663747,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-06-25,2025-06-25T15:00:00Z,2025-06-25T21:00:00Z,102.59920978,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-06-26,2025-06-26T00:00:00Z,2025-06-26T06:00:00Z,137.25094318,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-06-26,2025-06-26T08:00:00Z,2025-06-26T14:00:00Z,134.77028063,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-06-26,2025-06-26T15:00:00Z,2025-06-26T21:00:00Z,103.29727673,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-06-27,2025-06-27T00:00:00Z,2025-06-27T06:00:00Z,137.01039606,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-06-27,2025-06-27T08:00:00Z,2025-06-27T14:00:00Z,134.61802335,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-06-27,2025-06-27T15:00:00Z,2025-06-27T21:00:00Z,103.61698513,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-06-30,2025-06-30T00:00:00Z,2025-06-30T06:00:00Z,136.53553910,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-06-30,2025-06-30T08:00:00Z,2025-06-30T14:00:00Z,134.87004674,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-06-30,2025-06-30T15:00:00Z,2025-06-30T21:00:00Z,103.79851591,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-07-01,2025-07-01T00:00:00Z,2025-07-01T06:00:00Z,134.42049474,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
