parameter_id,model_id,formula_id,symbol,name,category,data_type,unit,default_value,initial_or_prior_value,active_value,weight,weight_group,weight_group_target,weight_group_tolerance,min_value,max_value,formula_or_transform,source_or_rationale,calibration_method,sensitivity,code_ref,config_ref,test_ref,status,fact_level,unknown_task_ids,parameter_version,last_updated,source_selector,extracted_value,last_verified_commit,verified_at,evidence_hash
PARAM-080,MOD-012,FORM-012,external_release_evidence_bundle.preflight_schema_version,外部发布证据包 preflight schema,证据与质量门禁,string,schema_version,eei-external-release-evidence-bundle-preflight-v1,eei-external-release-evidence-bundle-preflight-v1,eei-external-release-evidence-bundle-preflight-v1,,,,,,,python_ast_assignment,"EXTRACTED from EEI/scripts/validate_external_release_evidence_bundle.py SCHEMA_VERSION; bundle preflight aggregates A202 A210 A026 A027 and A209 external gate evidence, now including the A202 operator review packet as source-hashed supporting review evidence without closing release gates.; EVENT-20260625-022 refreshed the external release evidence bundle after A202 packet freshness repair while keeping bundle status blocked.; EVENT-20260627-002 refreshed dependent A202/A205 release evidence hashes after A210 source-boundary sync while keeping release_ready=false.",NOT_APPLICABLE: governance artifact schema version,validation=const schema version; validation=A202 operator review packet is supporting evidence only; validation=templates fixtures and A209 partial heartbeat do not count as clearance; validation=all external gates required before release-manager preflight refresh,EEI/scripts/validate_external_release_evidence_bundle.py,EEI/artifacts/tests/a205/t1303_external_release_evidence_bundle_preflight.json; EEI/artifacts/tests/a202/t1301_a202_a210_release_decision_bundle_contract.json; EEI/artifacts/tests/a210/t1309_brand_clearance_preflight_contract.json; EEI/artifacts/tests/a209/t1307_operator_soak_finalization_preflight.json; EEI/artifacts/tests/a202/t1301_operator_review_packet_contract.json,EEI/tests/unit/test_external_release_evidence_bundle.py; EEI/scripts/validate_external_release_evidence_bundle.py; EEI/scripts/validate_v5_production_readiness_sync.py,active,EXTRACTED,,external-release-evidence-bundle@1,2026-06-25,python_ast_assignment:EEI/scripts/validate_external_release_evidence_bundle.py::SCHEMA_VERSION,eei-external-release-evidence-bundle-preflight-v1,d80785a099d1ff7f16798381c3716e8793b2ffae,2026-06-23T20:34:26Z,sha256:54fc8340a84053a45256edbc74a9863ffeac807f4de8ad32aa2e826ca795beb8
PARAM-081,MOD-012,FORM-012,release_decision_intake.preflight_schema_version,A202 signed-intake preflight schema,证据与清权门禁,string,schema_version,eei-a202-signed-intake-preflight-v1,eei-a202-signed-intake-preflight-v1,eei-a202-signed-intake-preflight-v1,,,,,,,python_ast_assignment,EXTRACTED from EEI/scripts/validate_a202_signed_intake_preflight.py SCHEMA_VERSION; A202 signed-intake preflight converts the operator template or future signed bundle into a hash-bound gate artifact without closing release gates.; EVENT-20260625-022 refreshed the A202 signed-intake preflight after packet freshness repair while keeping signed intake missing and release_ready=false.,NOT_APPLICABLE: governance artifact schema version,validation=const schema version; validation=template-only reports A202_SIGNED_INTAKE_MISSING; validation=signed intake remains release_ready=false until external gates,EEI/scripts/validate_a202_signed_intake_preflight.py; EEI/scripts/validate_release_decision_bundle.py,EEI/artifacts/tests/a202/t1301_a202_release_decision_intake_template.json; EEI/artifacts/tests/a202/t1301_a202_signed_intake_preflight.json,EEI/tests/unit/test_a202_signed_intake_preflight.py; EEI/scripts/validate_a202_signed_intake_preflight.py; EEI/scripts/validate_v5_production_readiness_sync.py,active,EXTRACTED,,release-decision-intake-preflight@1,2026-06-25,python_ast_assignment:EEI/scripts/validate_a202_signed_intake_preflight.py::SCHEMA_VERSION,eei-a202-signed-intake-preflight-v1,19a9dbcbbaae56a095b226c3e173d8dd1fdcbf8c,2026-06-23T20:58:00Z,sha256:97321645d079f38bb97ace08b5d59a09ad27abe42197e74b7eb33287ec5db36e
PARAM-082,MOD-012,FORM-012,soak.background_heartbeat_counts_as_release_ready,A209 heartbeat release-ready policy,证据与质量门禁,boolean,flag,false,false,false,,,,,,,json_path,"EXTRACTED from completed A209 heartbeat and canonical evidence: release_gate_closed_by_background_heartbeat=false even at 288/288 PASS and 0 FAIL; the validator and finalizer remain separate review inputs and neither closes MVP release readiness.",NOT_APPLICABLE: policy gate not empirical parameter,validation=const false; validation=288/288 completion does not close the gate by heartbeat; validation=validator and finalizer closure flags remain false; validation=downstream governance and CI review remain required,EEI/scripts/record_operator_soak_heartbeat.py; EEI/scripts/validate_operator_soak_evidence.py; EEI/scripts/finalize_operator_soak_evidence.py; EEI/scripts/validate_release_manager_activation.py; EEI/scripts/validate_mvp_release_gate.py,EEI/artifacts/tests/a209/t1307_operator_soak_24h.json; EEI/artifacts/tests/a209/t1307_operator_soak_24h.checkpoints.jsonl; EEI/artifacts/tests/a209/t1307_operator_soak_background_progress.json; EEI/artifacts/tests/a209/t1307_operator_soak_evidence_validation.json; EEI/artifacts/tests/a209/t1307_operator_soak_finalization_preflight.json,EEI/tests/unit/test_operator_soak_evidence.py; EEI/tests/unit/test_operator_soak_finalization.py; EEI/tests/unit/test_release_manager_activation.py; EEI/scripts/validate_operator_soak_evidence.py,active,EXTRACTED,TASK-T1307,operator-soak-heartbeat@10,2026-07-15,json_path:EEI/artifacts/tests/a209/t1307_operator_soak_background_progress.json::release_gate_closed_by_background_heartbeat,false,76078bc06992b8dc4d63336131a65b64592ec54f,2026-07-15T12:23:54+10:00,sha256:996056ea9f595f0ebc97065c3a41d77e569f9f23181fa598b6de328929294f77
PARAM-083,MOD-012,FORM-012,gold_quality.production_forbidden_fixture_refs,Production gold fixture evidence exclusion,证据与质量门禁,string_set,set,data/|tests/|fixture://|fixture_reviewer,data/|tests/|fixture://|fixture_reviewer,data/|tests/|fixture://|fixture_reviewer,,,,,,,python_ast_assignments_concat,EXTRACTED from EEI/scripts/validate_gold_quality_evaluation.py PRODUCTION_GOLD_FORBIDDEN_REPOSITORY_REF_PREFIXES and PRODUCTION_GOLD_FORBIDDEN_LABELERS; production_gold_set=true cannot use repository fixture refs or fixture labelers.,NOT_APPLICABLE: governance quality-gate input exclusion,validation=const set data/|tests/|fixture://|fixture_reviewer; validation=production gold-set rejects repository fixtures,EEI/scripts/validate_gold_quality_evaluation.py,EEI/artifacts/tests/a026/t904_a026_a027_production_gold_label_intake_template.json; EEI/artifacts/tests/a026/t904_entity_resolution_gold_evaluation_contract.json; EEI/artifacts/tests/a027/t904_relationship_gold_evaluation_contract.json,EEI/tests/unit/test_gold_quality_evaluation.py; EEI/scripts/validate_gold_quality_evaluation.py; EEI/scripts/validate_v5_production_readiness_sync.py,active,EXTRACTED,,gold-quality-evaluation@2,2026-06-24,"python_ast_assignments_concat:EEI/scripts/validate_gold_quality_evaluation.py::PRODUCTION_GOLD_FORBIDDEN_REPOSITORY_REF_PREFIXES,PRODUCTION_GOLD_FORBIDDEN_LABELERS|order=data/,tests/,fixture://,fixture_reviewer",data/|tests/|fixture://|fixture_reviewer,1143a076640096bef114f76f71e5267ad0d3d860,2026-06-24T12:06:46Z,sha256:56b24987f481020af266abe2f4ff96db374b8edd721484c6a83caf21b1474c51
PARAM-084,MOD-012,FORM-012,visual.workspace_layer_hydration_guard,Workspace layer hydration guard,UI 门槛,string,tsx_expression,disabled={!stateReady || lensForWorkspaceLayer(item.key) === null},disabled={!stateReady || lensForWorkspaceLayer(item.key) === null},disabled={!stateReady || lensForWorkspaceLayer(item.key) === null},,,,,,,text_regex,EXTRACTED from EEI/apps/web/src/app/page.tsx workspace-layer button disabled guard; prevents pre-hydration clicks and disables unsupported layer-to-lens mappings.,NOT_APPLICABLE: deterministic UI hydration guard,validation=workspace layer buttons disabled until stateReady; validation=unsupported lens mapping remains disabled,EEI/apps/web/src/app/page.tsx,EEI/apps/web/src/app/page.tsx,EEI/tests/e2e/home.spec.ts,active,EXTRACTED,,frontend-hydration-guard@1,2026-06-24,text_regex:EEI/apps/web/src/app/page.tsx::(disabled=\{!stateReady \x7c\x7c lensForWorkspaceLayer\(item\.key\) === null\}),disabled={!stateReady || lensForWorkspaceLayer(item.key) === null},c34ca0785d612e0f8d1730de75f82772af468f85,2026-06-24T21:21:40Z,sha256:147ed40e304139c67d9f0f35c49da07f77e66c8bf3aa502db097bdc0ba514810
PARAM-085,MOD-012,FORM-012,release_decision_bundle.exact_signed_candidate_coverage_rejections,A202 signed candidate exact coverage rejection prefixes,证据与清权门禁,string_set,set,source_license_reviews duplicate candidate source anchors|source_license_reviews reference unknown candidate source anchors|passage reviews duplicate relationship candidates|production_owner_signoffs duplicate relationship candidates|production_owner_signoffs reference unknown relationship candidates|production_owner_signoffs missing relationship candidates,source_license_reviews duplicate candidate source anchors|source_license_reviews reference unknown candidate source anchors|passage reviews duplicate relationship candidates|production_owner_signoffs duplicate relationship candidates|production_owner_signoffs reference unknown relationship candidates|production_owner_signoffs missing relationship candidates,source_license_reviews duplicate candidate source anchors|source_license_reviews reference unknown candidate source anchors|passage reviews duplicate relationship candidates|production_owner_signoffs duplicate relationship candidates|production_owner_signoffs reference unknown relationship candidates|production_owner_signoffs missing relationship candidates,,,,,,,python_ast_tuple,"EXTRACTED from EEI/scripts/validate_release_decision_bundle.py EXACT_SIGNED_COVERAGE_REJECTION_PREFIXES; signed A202/A210 bundles and A202 signed-intake preflights must reject duplicate or unknown source reviews, duplicate passage reviews, and duplicate/unknown/missing production owner signoffs before any A202 publication clearance can proceed.",NOT_APPLICABLE: signed decision input integrity gate,validation=exact candidate/source coverage; validation=duplicate and unknown signed inputs fail closed; validation=A202 remains separate from A209/A210/A026/A027 release gates,EEI/scripts/validate_release_decision_bundle.py,EEI/data/golden_vertical_fact_candidates.json; EEI/artifacts/tests/a202/t1301_a202_a210_release_decision_bundle_contract.json; EEI/artifacts/tests/a202/t1301_a202_signed_intake_preflight.json,EEI/tests/unit/test_release_decision_bundle.py; EEI/tests/unit/test_a202_signed_intake_preflight.py; EEI/scripts/validate_release_decision_bundle.py; EEI/scripts/validate_a202_signed_intake_preflight.py,active,EXTRACTED,TASK-T1301,release-decision-bundle@2,2026-06-25,"python_ast_tuple:EEI/scripts/validate_release_decision_bundle.py::EXACT_SIGNED_COVERAGE_REJECTION_PREFIXES|order=source_license_reviews duplicate candidate source anchors,source_license_reviews reference unknown candidate source anchors,passage reviews duplicate relationship candidates,production_owner_signoffs duplicate relationship candidates,production_owner_signoffs reference unknown relationship candidates,production_owner_signoffs missing relationship candidates",source_license_reviews duplicate candidate source anchors|source_license_reviews reference unknown candidate source anchors|passage reviews duplicate relationship candidates|production_owner_signoffs duplicate relationship candidates|production_owner_signoffs reference unknown relationship candidates|production_owner_signoffs missing relationship candidates,12df22b6347fd881d42545afe387ac9e41e56fb4,2026-06-24T21:59:29Z,sha256:80e84be60998a299135c3aa6aeed6a42932341f5a42fa3cc0ca9badf1a0bfc6e
PARAM-086,MOD-012,FORM-012,live_official_capture.release_clearance_policy,A202 live official capture release-clearance policy,证据与清权门禁,boolean,flag,false,false,false,,,,,,,json_path,EXTRACTED from EEI/artifacts/tests/a202/t1301_live_official_selected_capture_evidence.json capture_policy.release_clearance=false; selected live official capture hashes and source_health are review inputs only and cannot publish relationships or close A202.; EVENT-20260627-009 refreshed NVDA-ANCHOR-002/003/004 live official capture hashes with 3/3 healthy sources and no committed source_text while keeping release_clearance=false.,"NOT_APPLICABLE: evidence clearance policy gate, not scoring or empirical parameter",validation=const false; validation=live capture does not count as legal clearance; validation=A202 remains IN_PROGRESS until signed source-license passage owner and legal gates pass,EEI/scripts/fetch_official_source_full_text.py; EEI/scripts/load_live_official_captures.py,EEI/artifacts/tests/a202/t1301_live_official_selected_capture_evidence.json,EEI/tests/unit/test_official_source_live_capture.py; EEI/scripts/load_live_official_captures.py; EEI/scripts/validate_a202_operator_review_packet.py,active,EXTRACTED,TASK-T1301,live-official-capture@2,2026-06-27,json_path:EEI/artifacts/tests/a202/t1301_live_official_selected_capture_evidence.json::capture_policy.release_clearance,false,d59df188d093f51f61d01620f3b86321f119d4ac,2026-06-27T19:13:36+10:00,sha256:03e0c8a53306603442e1b5b3e9c693aa88e53297398d60ed3ce5e8cec97a2511
PARAM-087,MOD-012,FORM-012,external_release_operator_intake.packet_schema_version,外部发布 operator intake packet schema,证据与质量门禁,string,schema_version,eei-external-release-operator-intake-packet-v1,eei-external-release-operator-intake-packet-v1,eei-external-release-operator-intake-packet-v1,,,,,,,python_ast_assignment,PACKET_SCHEMA_VERSION in validate_external_release_evidence_bundle.py binds the operator intake packet schema for required A202/A210/A026/A027/A209 inputs; the A202 operator review packet is listed as a supporting source only and does not close any release gate.; EVENT-20260625-022 refreshed the operator intake packet source hashes after A202 packet freshness repair; packet remains WAITING_FOR_OPERATOR_INPUTS.; EVENT-20260627-002 refreshed dependent A202/A205 release evidence hashes after A210 source-boundary sync while keeping release_ready=false.,NOT_APPLICABLE: governance artifact schema version,"The schema is validator-bound; A202 review packets, templates, fixtures and partial A209 checkpoints remain non-clearance, and release refresh requires every required operator input to be ready.",EEI/scripts/validate_external_release_evidence_bundle.py,EEI/artifacts/tests/a205/t1303_external_release_operator_intake_packet.json; EEI/artifacts/tests/a205/t1303_external_release_evidence_bundle_preflight.json; EEI/artifacts/tests/a202/t1301_a202_release_decision_intake_template.json; EEI/artifacts/tests/a210/t1309_brand_clearance_intake_template.json; EEI/artifacts/tests/a026/t904_a026_a027_production_gold_label_intake_template.json; EEI/artifacts/tests/a209/t1307_operator_soak_finalization_preflight.json; EEI/artifacts/tests/a202/t1301_operator_review_packet_contract.json,EEI/tests/unit/test_external_release_evidence_bundle.py; EEI/scripts/validate_external_release_evidence_bundle.py; EEI/scripts/validate_v5_production_readiness_sync.py,active,EXTRACTED,,external-release-operator-intake-packet@1,2026-06-25,python_ast_assignment:EEI/scripts/validate_external_release_evidence_bundle.py::PACKET_SCHEMA_VERSION,eei-external-release-operator-intake-packet-v1,508ae4642f9044f088b9cd9f1a26e22b1079b78a,2026-06-25T13:26:47Z,sha256:e34e56500be56731244a5d7912e05143005d553b358867270f792c8dfbe66e7b
PARAM-088,MOD-012,FORM-012,release_decision_intake.signed_source_boundary,A202 signed-intake source boundary disallowed repository prefixes,证据与清权门禁,string_set,set,artifacts/tests/|data/|tests/|docs/|config/|brand/,artifacts/tests/|data/|tests/|docs/|config/|brand/,artifacts/tests/|data/|tests/|docs/|config/|brand/,,,,,,,python_ast_tuple,EXTRACTED from EEI/scripts/validate_release_decision_bundle.py SIGNED_INTAKE_DISALLOWED_REPO_PREFIXES; signed A202 intake closure rejects repository fixtures templates configs docs data and source trees unless outside the repository or under approved operator input directories.; EVENT-20260625-022 refreshed signed-intake dependent artifacts after A202 packet freshness repair; source-boundary disallowed prefixes are unchanged.,NOT_APPLICABLE: signed intake source-boundary policy gate,validation=const set artifacts/tests/|data/|tests/|docs/|config/|brand/; validation=repository fixtures and templates cannot close A202; validation=operator_inputs paths remain allowed,EEI/scripts/validate_release_decision_bundle.py; EEI/scripts/validate_a202_signed_intake_preflight.py,EEI/artifacts/tests/a202/t1301_a202_release_decision_intake_template.json; EEI/artifacts/tests/a202/t1301_a202_signed_intake_preflight.json,EEI/tests/unit/test_release_decision_bundle.py; EEI/tests/unit/test_a202_signed_intake_preflight.py; EEI/scripts/validate_release_decision_bundle.py; EEI/scripts/validate_a202_signed_intake_preflight.py,active,EXTRACTED,TASK-T1301,release-decision-intake@3,2026-06-25,"python_ast_tuple:EEI/scripts/validate_release_decision_bundle.py::SIGNED_INTAKE_DISALLOWED_REPO_PREFIXES|order=artifacts/tests/,data/,tests/,docs/,config/,brand/",artifacts/tests/|data/|tests/|docs/|config/|brand/,25af8497b11d221e0f12a04aff0af6fefe42107b,2026-06-25T14:34:48Z,sha256:2f376611a82807a6238b5abdc197c39f1d38e64a6e96b071bb80586cfc4ba9e0
PARAM-089,MOD-012,FORM-012,brand_clearance.signed_bundle_source_boundary,A210 signed brand-clearance bundle source boundary,证据与清权门禁,string_set,set,allow:artifacts/operator_inputs/|operator_inputs/|work/operator_inputs/;disallow:artifacts/tests/|data/|tests/|docs/|config/|brand/,allow:artifacts/operator_inputs/|operator_inputs/|work/operator_inputs/;disallow:artifacts/tests/|data/|tests/|docs/|config/|brand/,allow:artifacts/operator_inputs/|operator_inputs/|work/operator_inputs/;disallow:artifacts/tests/|data/|tests/|docs/|config/|brand/,,,,,,,json_path,EXTRACTED from EEI/artifacts/tests/a210/t1309_brand_clearance_preflight_contract.json signed_bundle_source_boundary_policy.policy_value; signed A210 brand-clearance closure rejects repository templates fixtures configs docs data and source trees unless outside the repository or under approved operator input directories.,NOT_APPLICABLE: signed brand-clearance source-boundary policy gate,validation=repository templates and fixtures cannot close A210; validation=external operator files pass; validation=operator_inputs paths remain allowed,EEI/scripts/validate_brand_clearance.py,EEI/artifacts/tests/a210/t1309_brand_clearance_intake_template.json; EEI/artifacts/tests/a210/t1309_brand_clearance_preflight_contract.json,EEI/tests/unit/test_brand_clearance.py; EEI/scripts/validate_brand_clearance.py,active,EXTRACTED,TASK-T1309,brand-clearance-intake@2,2026-06-27,json_path:EEI/artifacts/tests/a210/t1309_brand_clearance_preflight_contract.json::signed_bundle_source_boundary_policy.policy_value,allow:artifacts/operator_inputs/|operator_inputs/|work/operator_inputs/;disallow:artifacts/tests/|data/|tests/|docs/|config/|brand/,3d7a83703d467972132a3e9109dff6f0b2a0a18a,2026-06-27T15:10:29+10:00,sha256:e0f0cba3195ae458c431684ca5c218c06ee592dfb3a717ba3ca0b7d37771394d
PARAM-090,MOD-012,FORM-012,soak.playwright_browsers_path,A209 Playwright browser runtime path,运行稳定性门禁,string,path,/private/tmp/eei-ms-playwright,/private/tmp/eei-ms-playwright,/private/tmp/eei-ms-playwright,,,,,,,text_regex,EXTRACTED from EEI/scripts/run_soak_smoke.mjs LOCAL_PLAYWRIGHT_BROWSERS_PATH fallback and 2026-06-27 operator smoke evidence,NOT_APPLICABLE: local runtime path gate not empirical parameter,validation=path configured; validation=browser smoke passes after chromium install; validation=operator checkpoint passes,EEI/scripts/run_soak_smoke.mjs,EEI/scripts/run_soak_smoke.mjs,EEI/scripts/run_soak_smoke.mjs; EEI/scripts/run_operator_soak.mjs,active,EXTRACTED,TASK-T1307,operator-soak-runtime@1,2026-06-27,"text_regex:EEI/scripts/run_soak_smoke.mjs::const LOCAL_PLAYWRIGHT_BROWSERS_PATH = \""([^\""]+)\"";",/private/tmp/eei-ms-playwright,3d7a83703d467972132a3e9109dff6f0b2a0a18a,2026-06-27T15:10:29+10:00,sha256:3038ceecf6276a3d8434cac6e318fc0aa7be561ddde4145fcc75ebaf67f7ee5c
PARAM-091,MOD-012,FORM-012,soak.window_wall_clock_grace_seconds,A209 operator wall-clock grace seconds,运行稳定性门禁,number,seconds,180,180,180,,,,,,,formula_guard,EXTRACTED from EEI/scripts/run_operator_soak.mjs WALL_CLOCK_GRACE_SECONDS mirrored in validate_operator_soak_evidence.py; permits bounded host scheduling and browser process overhead while retaining serialized-window rejection.,NOT_APPLICABLE: runtime wall-clock evidence gate,validation=300s window allows observed 397.8961s host overhead; validation=serialized 600s window remains rejected,EEI/scripts/run_operator_soak.mjs; EEI/scripts/validate_operator_soak_evidence.py,EEI/scripts/run_operator_soak.mjs,EEI/tests/unit/test_operator_soak_evidence.py; EEI/scripts/validate_operator_soak_evidence.py,active,EXTRACTED,TASK-T1307,operator-soak-wall-clock@1,2026-06-27,text_regex:EEI/scripts/run_operator_soak.mjs::const WALL_CLOCK_GRACE_SECONDS = ([0-9.]+);,180,3f917b1b1d68a1d11c543394da336d8b09170ecd,2026-06-27T21:27:32+10:00,sha256:55b7495896af0eaa41f0275de6ab9a76eb72298e5af53755410d4d13e27f089e
PARAM-092,MOD-012,FORM-012,soak.window_wall_clock_grace_ratio,A209 operator wall-clock grace ratio,运行稳定性门禁,number,ratio,0.5,0.5,0.5,,,,,,,formula_guard,EXTRACTED from EEI/scripts/run_operator_soak.mjs WALL_CLOCK_GRACE_RATIO mirrored in validate_operator_soak_evidence.py; permits bounded host scheduling and browser process overhead while retaining serialized-window rejection.,NOT_APPLICABLE: runtime wall-clock evidence gate,validation=300s window allows observed 397.8961s host overhead; validation=serialized 600s window remains rejected,EEI/scripts/run_operator_soak.mjs; EEI/scripts/validate_operator_soak_evidence.py,EEI/scripts/run_operator_soak.mjs,EEI/tests/unit/test_operator_soak_evidence.py; EEI/scripts/validate_operator_soak_evidence.py,active,EXTRACTED,TASK-T1307,operator-soak-wall-clock@1,2026-06-27,text_regex:EEI/scripts/run_operator_soak.mjs::const WALL_CLOCK_GRACE_RATIO = ([0-9.]+);,0.5,3f917b1b1d68a1d11c543394da336d8b09170ecd,2026-06-27T21:27:32+10:00,sha256:2f2f195590955fc62d3264d0313563f72d0365d1a2e2405d15870c777945e25b
