strategy_id,behavior_family,indicator_stack,behavior_logic,anti_waste_status,evidence_level,promotion_tier,base_weight,dip_trigger,sell_trigger,trend_rule,risk_rule,public_samples,public_pass_rate,public_avg_total_gap,public_avg_annualized_gap,public_avg_drawdown_improvement,deep_samples,deep_pass_rate,deep_avg_total_gap,deep_avg_annualized_gap,deep_avg_drawdown_improvement,moomoo_samples,moomoo_pass_rate,moomoo_avg_total_gap,moomoo_avg_annualized_gap,moomoo_avg_drawdown_improvement,moomoo_avg_var_5,moomoo_avg_cvar_5,moomoo_avg_turnover,moomoo_avg_trades
bw92_rsi_35_none_ma_trend_full_atr_96,buy_dip+trend_participation+risk_overlay,RSI+MA+ATR,RSI oversold buy-upweight; no explicit sell trim; MA trend full participation; ATR risk throttle,meaningful_behavior_with_evidence,moomoo_batch100_real_validated,tier_1_real_data_promotion_candidate,0.92,rsi_35,none,ma_trend_full,atr_96,200.0,0.98,-0.0032422806997671,-0.0003335086779288,0.0100942167259558,1000.0,0.939,-0.0088646390609629,-2.1725621679134407e-05,0.0117883251139421,300.0,0.93,-0.0217192413858947,-0.0077862936823474,0.0091080811884249,-0.0243811918691239,-0.0373365419810089,3.5065797964913235,273.9166666666667
bw92_boll_lower_boll_upper_trim_ma_trend_full_atr_96,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+MA+ATR,BOLL lower-band buy-upweight; BOLL upper-band trim; MA trend full participation; ATR risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,boll_upper_trim,ma_trend_full,atr_96,200.0,0.895,-0.0131589854742722,-0.0032373605561869,0.0188782686473272,,,,,,,,,,,,,,
bw92_boll_lower_boll_upper_trim_ma_trend_full_ma60_break_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+MA,BOLL lower-band buy-upweight; BOLL upper-band trim; MA trend full participation; MA60 break risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,boll_upper_trim,ma_trend_full,ma60_break_90,200.0,0.895,-0.0091033071499705,-0.0006520744558346,0.0264978092221339,,,,,,,,,,,,,,
bw92_boll_lower_weak_trend_trim_none_none,buy_dip+sell_strength_or_weakness,BOLL,BOLL lower-band buy-upweight; weak-trend trim; no trend participation override; no risk overlay,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,weak_trend_trim,none,none,200.0,0.895,-0.0023678276323655,0.0035876971041697,0.0446056983132114,,,,,,,,,,,,,,
bw92_boll_lower_weak_trend_trim_none_atr_96,buy_dip+sell_strength_or_weakness+risk_overlay,BOLL+ATR,BOLL lower-band buy-upweight; weak-trend trim; no trend participation override; ATR risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,weak_trend_trim,none,atr_96,200.0,0.895,-0.0022635596114957,0.0036220522987466,0.0446726452255465,,,,,,,,,,,,,,
bw92_boll_lower_weak_trend_trim_none_drawdown_90,buy_dip+sell_strength_or_weakness+risk_overlay,BOLL+Drawdown,BOLL lower-band buy-upweight; weak-trend trim; no trend participation override; drawdown risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,weak_trend_trim,none,drawdown_90,200.0,0.895,-0.0018252287586146,0.0039449477218859,0.0460095363707426,,,,,,,,,,,,,,
bw92_boll_lower_weak_trend_trim_macd_trend_full_none,buy_dip+sell_strength_or_weakness+trend_participation,BOLL+MA+MACD,BOLL lower-band buy-upweight; weak-trend trim; MACD trend full participation; no risk overlay,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,weak_trend_trim,macd_trend_full,none,200.0,0.895,-0.0029396472614446,0.0021893155090523,0.0373256956986994,,,,,,,,,,,,,,
bw92_boll_lower_weak_trend_trim_macd_trend_full_atr_96,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+MA+MACD+ATR,BOLL lower-band buy-upweight; weak-trend trim; MACD trend full participation; ATR risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,weak_trend_trim,macd_trend_full,atr_96,200.0,0.895,-0.003290409080874,0.0020880304700134,0.0374996538001218,,,,,,,,,,,,,,
bw92_rsi_35_weak_trend_trim_none_atr_96,buy_dip+sell_strength_or_weakness+risk_overlay,RSI+ATR,RSI oversold buy-upweight; weak-trend trim; no trend participation override; ATR risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,weak_trend_trim,none,atr_96,200.0,0.895,-0.0023328668853295,0.0031275694064098,0.0398680518627563,,,,,,,,,,,,,,
bw92_rsi_35_weak_trend_trim_none_ma60_break_90,buy_dip+sell_strength_or_weakness+risk_overlay,RSI+MA,RSI oversold buy-upweight; weak-trend trim; no trend participation override; MA60 break risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,weak_trend_trim,none,ma60_break_90,200.0,0.895,-0.0019814968367737,0.0035792324402565,0.0419791267217345,,,,,,,,,,,,,,
bw92_rsi_35_weak_trend_trim_strong_trend_full_drawdown_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,RSI+Drawdown,RSI oversold buy-upweight; weak-trend trim; strong trend full participation; drawdown risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,weak_trend_trim,strong_trend_full,drawdown_90,200.0,0.895,-0.0036369974533546,0.0021282062426802,0.0399027330896486,,,,,,,,,,,,,,
bw92_rsi_35_weak_trend_trim_ma_trend_full_ma60_break_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,RSI+MA,RSI oversold buy-upweight; weak-trend trim; MA trend full participation; MA60 break risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,weak_trend_trim,ma_trend_full,ma60_break_90,200.0,0.895,-0.005161488071749,0.0007384082955472,0.0355499603522915,,,,,,,,,,,,,,
bw92_boll_or_rsi_weak_trend_trim_none_ma60_break_90,buy_dip+sell_strength_or_weakness+risk_overlay,BOLL+RSI+MA,BOLL lower-band or RSI oversold buy-upweight; weak-trend trim; no trend participation override; MA60 break risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_or_rsi,weak_trend_trim,none,ma60_break_90,200.0,0.895,-0.0023084149382476,0.0033676365046598,0.0415864454271216,,,,,,,,,,,,,,
bw92_boll_lower_weak_trend_trim_none_ma60_break_90,buy_dip+sell_strength_or_weakness+risk_overlay,BOLL+MA,BOLL lower-band buy-upweight; weak-trend trim; no trend participation override; MA60 break risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,weak_trend_trim,none,ma60_break_90,200.0,0.89,-0.0017604122376801,0.0039881058987078,0.0460839436251666,,,,,,,,,,,,,,
bw92_boll_lower_weak_trend_trim_ma_trend_full_none,buy_dip+sell_strength_or_weakness+trend_participation,BOLL+MA,BOLL lower-band buy-upweight; weak-trend trim; MA trend full participation; no risk overlay,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,weak_trend_trim,ma_trend_full,none,200.0,0.89,-0.0051694970221213,0.0005377163391861,0.0357113728784274,,,,,,,,,,,,,,
bw92_rsi_35_weak_trend_trim_ma_trend_full_none,buy_dip+sell_strength_or_weakness+trend_participation,RSI+MA,RSI oversold buy-upweight; weak-trend trim; MA trend full participation; no risk overlay,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,weak_trend_trim,ma_trend_full,none,200.0,0.89,-0.0047799447642289,0.0004916436166233,0.0321285296987242,,,,,,,,,,,,,,
bw92_rsi_35_weak_trend_trim_ma_trend_full_drawdown_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,RSI+MA+Drawdown,RSI oversold buy-upweight; weak-trend trim; MA trend full participation; drawdown risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,weak_trend_trim,ma_trend_full,drawdown_90,200.0,0.89,-0.0042285014201125,0.001349929109342,0.0362126923166103,,,,,,,,,,,,,,
bw92_boll_or_rsi_boll_upper_trim_ma_trend_full_none,buy_dip+sell_strength_or_weakness+trend_participation,BOLL+RSI+MA,BOLL lower-band or RSI oversold buy-upweight; BOLL upper-band trim; MA trend full participation; no risk overlay,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_or_rsi,boll_upper_trim,ma_trend_full,none,200.0,0.89,-0.0128012440188774,-0.0034618415352713,0.0137133157727638,,,,,,,,,,,,,,
bw92_boll_or_rsi_weak_trend_trim_strong_trend_full_drawdown_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+Drawdown,BOLL lower-band or RSI oversold buy-upweight; weak-trend trim; strong trend full participation; drawdown risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_or_rsi,weak_trend_trim,strong_trend_full,drawdown_90,200.0,0.89,-0.0039303628082979,0.0019213838138759,0.0395471674615013,,,,,,,,,,,,,,
bw92_boll_lower_weak_trend_trim_ma_trend_full_atr_96,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+MA+ATR,BOLL lower-band buy-upweight; weak-trend trim; MA trend full participation; ATR risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,weak_trend_trim,ma_trend_full,atr_96,200.0,0.885,-0.0058408987019048,0.000321338740681,0.0360520240448236,,,,,,,,,,,,,,
bw92_boll_lower_weak_trend_trim_ma_trend_full_ma60_break_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+MA,BOLL lower-band buy-upweight; weak-trend trim; MA trend full participation; MA60 break risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,weak_trend_trim,ma_trend_full,ma60_break_90,200.0,0.885,-0.0055466934418048,0.0007866741888596,0.0393476043876353,,,,,,,,,,,,,,
bw92_boll_lower_weak_trend_trim_ma_trend_full_drawdown_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+MA+Drawdown,BOLL lower-band buy-upweight; weak-trend trim; MA trend full participation; drawdown risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,weak_trend_trim,ma_trend_full,drawdown_90,200.0,0.885,-0.0050871138745555,0.0011506385215419,0.0397786101352255,,,,,,,,,,,,,,
bw92_rsi_35_boll_upper_trim_ma_trend_full_none,buy_dip+sell_strength_or_weakness+trend_participation,BOLL+RSI+MA,RSI oversold buy-upweight; BOLL upper-band trim; MA trend full participation; no risk overlay,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,boll_upper_trim,ma_trend_full,none,200.0,0.885,-0.0125837141756802,-0.0032841501432871,0.0140756576082754,,,,,,,,,,,,,,
bw92_rsi_35_weak_trend_trim_strong_trend_full_atr_96,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,RSI+ATR,RSI oversold buy-upweight; weak-trend trim; strong trend full participation; ATR risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,weak_trend_trim,strong_trend_full,atr_96,200.0,0.885,-0.0040793491105617,0.0015983690637283,0.037773519153098,,,,,,,,,,,,,,
bw92_rsi_35_weak_trend_trim_strong_trend_full_ma60_break_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,RSI+MA,RSI oversold buy-upweight; weak-trend trim; strong trend full participation; MA60 break risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,weak_trend_trim,strong_trend_full,ma60_break_90,200.0,0.885,-0.0035060951537942,0.0020895015498276,0.0396910837368987,,,,,,,,,,,,,,
bw92_boll_or_rsi_weak_trend_trim_strong_trend_full_ma60_break_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+MA,BOLL lower-band or RSI oversold buy-upweight; weak-trend trim; strong trend full participation; MA60 break risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_or_rsi,weak_trend_trim,strong_trend_full,ma60_break_90,200.0,0.885,-0.0038331319619833,0.0018780952475949,0.0393561226924623,,,,,,,,,,,,,,
bw92_boll_lower_weak_trend_trim_strong_trend_full_none,buy_dip+sell_strength_or_weakness+trend_participation,BOLL,BOLL lower-band buy-upweight; weak-trend trim; strong trend full participation; no risk overlay,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,weak_trend_trim,strong_trend_full,none,200.0,0.88,-0.00370162150963,0.0021827472095213,0.0424372874882967,,,,,,,,,,,,,,
bw92_boll_lower_weak_trend_trim_strong_trend_full_ma60_break_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+MA,BOLL lower-band buy-upweight; weak-trend trim; strong trend full participation; MA60 break risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,weak_trend_trim,strong_trend_full,ma60_break_90,200.0,0.88,-0.0032975638596792,0.0024935880362126,0.0438488149486587,,,,,,,,,,,,,,
bw92_rsi_35_weak_trend_trim_strong_trend_full_none,buy_dip+sell_strength_or_weakness+trend_participation,RSI,RSI oversold buy-upweight; weak-trend trim; strong trend full participation; no risk overlay,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,weak_trend_trim,strong_trend_full,none,200.0,0.88,-0.0035940727087961,0.0017180357911381,0.0375898878453351,,,,,,,,,,,,,,
bw92_rsi_35_weak_trend_trim_ma_trend_full_atr_96,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,RSI+MA+ATR,RSI oversold buy-upweight; weak-trend trim; MA trend full participation; ATR risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,weak_trend_trim,ma_trend_full,atr_96,200.0,0.88,-0.0054207680397448,0.0003119708796243,0.0324927832870238,,,,,,,,,,,,,,
bw92_boll_or_rsi_boll_upper_trim_ma_trend_full_atr_96,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+MA+ATR,BOLL lower-band or RSI oversold buy-upweight; BOLL upper-band trim; MA trend full participation; ATR risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_or_rsi,boll_upper_trim,ma_trend_full,atr_96,200.0,0.88,-0.0135706394203074,-0.003770718571992,0.0142059916952717,,,,,,,,,,,,,,
bw92_boll_or_rsi_weak_trend_trim_strong_trend_full_none,buy_dip+sell_strength_or_weakness+trend_participation,BOLL+RSI,BOLL lower-band or RSI oversold buy-upweight; weak-trend trim; strong trend full participation; no risk overlay,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_or_rsi,weak_trend_trim,strong_trend_full,none,200.0,0.88,-0.0039965758265846,0.0014660775493274,0.0371924286382086,,,,,,,,,,,,,,
bw92_boll_or_rsi_weak_trend_trim_strong_trend_full_atr_96,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+ATR,BOLL lower-band or RSI oversold buy-upweight; weak-trend trim; strong trend full participation; ATR risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_or_rsi,weak_trend_trim,strong_trend_full,atr_96,200.0,0.88,-0.0044565977839763,0.001359855201136,0.0374043410192223,,,,,,,,,,,,,,
bw92_boll_lower_weak_trend_trim_strong_trend_full_atr_96,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+ATR,BOLL lower-band buy-upweight; weak-trend trim; strong trend full participation; ATR risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,weak_trend_trim,strong_trend_full,atr_96,200.0,0.875,-0.0040505782390435,0.0020818854145781,0.0426117797574457,,,,,,,,,,,,,,
bw92_rsi_35_boll_upper_trim_ma_trend_full_atr_96,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+MA+ATR,RSI oversold buy-upweight; BOLL upper-band trim; MA trend full participation; ATR risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,boll_upper_trim,ma_trend_full,atr_96,200.0,0.875,-0.0134485061417313,-0.0036479483872491,0.0144938396146287,,,,,,,,,,,,,,
bw92_boll_lower_weak_trend_trim_strong_trend_full_drawdown_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+Drawdown,BOLL lower-band buy-upweight; weak-trend trim; strong trend full participation; drawdown risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,weak_trend_trim,strong_trend_full,drawdown_90,200.0,0.87,-0.0043793297214908,0.002159317286001,0.0442350064665789,,,,,,,,,,,,,,
bw92_boll_or_rsi_weak_trend_trim_ma_trend_full_none,buy_dip+sell_strength_or_weakness+trend_participation,BOLL+RSI+MA,BOLL lower-band or RSI oversold buy-upweight; weak-trend trim; MA trend full participation; no risk overlay,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,boll_or_rsi,weak_trend_trim,ma_trend_full,none,,,,,,,,,,,,,,,,,,,
bw92_boll_or_rsi_weak_trend_trim_ma_trend_full_atr_96,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+MA+ATR,BOLL lower-band or RSI oversold buy-upweight; weak-trend trim; MA trend full participation; ATR risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,boll_or_rsi,weak_trend_trim,ma_trend_full,atr_96,,,,,,,,,,,,,,,,,,,
bw92_boll_or_rsi_weak_trend_trim_ma_trend_full_ma60_break_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+MA,BOLL lower-band or RSI oversold buy-upweight; weak-trend trim; MA trend full participation; MA60 break risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,boll_or_rsi,weak_trend_trim,ma_trend_full,ma60_break_90,,,,,,,,,,,,,,,,,,,
bw92_boll_or_rsi_weak_trend_trim_ma_trend_full_drawdown_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+MA+Drawdown,BOLL lower-band or RSI oversold buy-upweight; weak-trend trim; MA trend full participation; drawdown risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,boll_or_rsi,weak_trend_trim,ma_trend_full,drawdown_90,,,,,,,,,,,,,,,,,,,
bw92_boll_or_rsi_weak_trend_trim_macd_trend_full_none,buy_dip+sell_strength_or_weakness+trend_participation,BOLL+RSI+MA+MACD,BOLL lower-band or RSI oversold buy-upweight; weak-trend trim; MACD trend full participation; no risk overlay,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,boll_or_rsi,weak_trend_trim,macd_trend_full,none,,,,,,,,,,,,,,,,,,,
bw92_boll_or_rsi_weak_trend_trim_macd_trend_full_atr_96,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+MA+MACD+ATR,BOLL lower-band or RSI oversold buy-upweight; weak-trend trim; MACD trend full participation; ATR risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,boll_or_rsi,weak_trend_trim,macd_trend_full,atr_96,,,,,,,,,,,,,,,,,,,
bw92_boll_or_rsi_weak_trend_trim_macd_trend_full_ma60_break_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+MA+MACD,BOLL lower-band or RSI oversold buy-upweight; weak-trend trim; MACD trend full participation; MA60 break risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,boll_or_rsi,weak_trend_trim,macd_trend_full,ma60_break_90,,,,,,,,,,,,,,,,,,,
bw92_boll_or_rsi_weak_trend_trim_macd_trend_full_drawdown_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+MA+MACD+Drawdown,BOLL lower-band or RSI oversold buy-upweight; weak-trend trim; MACD trend full participation; drawdown risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,boll_or_rsi,weak_trend_trim,macd_trend_full,drawdown_90,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_none_none_none,buy_dip,MA,MA20 pullback buy-upweight; no explicit sell trim; no trend participation override; no risk overlay,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,none,none,none,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_none_none_atr_96,buy_dip+risk_overlay,MA+ATR,MA20 pullback buy-upweight; no explicit sell trim; no trend participation override; ATR risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,none,none,atr_96,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_none_none_ma60_break_90,buy_dip+risk_overlay,MA,MA20 pullback buy-upweight; no explicit sell trim; no trend participation override; MA60 break risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,none,none,ma60_break_90,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_none_none_drawdown_90,buy_dip+risk_overlay,MA+Drawdown,MA20 pullback buy-upweight; no explicit sell trim; no trend participation override; drawdown risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,none,none,drawdown_90,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_none_strong_trend_full_none,buy_dip+trend_participation,MA,MA20 pullback buy-upweight; no explicit sell trim; strong trend full participation; no risk overlay,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,none,strong_trend_full,none,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_none_strong_trend_full_atr_96,buy_dip+trend_participation+risk_overlay,MA+ATR,MA20 pullback buy-upweight; no explicit sell trim; strong trend full participation; ATR risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,none,strong_trend_full,atr_96,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_none_strong_trend_full_ma60_break_90,buy_dip+trend_participation+risk_overlay,MA,MA20 pullback buy-upweight; no explicit sell trim; strong trend full participation; MA60 break risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,none,strong_trend_full,ma60_break_90,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_none_strong_trend_full_drawdown_90,buy_dip+trend_participation+risk_overlay,MA+Drawdown,MA20 pullback buy-upweight; no explicit sell trim; strong trend full participation; drawdown risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,none,strong_trend_full,drawdown_90,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_none_ma_trend_full_none,buy_dip+trend_participation,MA,MA20 pullback buy-upweight; no explicit sell trim; MA trend full participation; no risk overlay,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,none,ma_trend_full,none,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_none_ma_trend_full_atr_96,buy_dip+trend_participation+risk_overlay,MA+ATR,MA20 pullback buy-upweight; no explicit sell trim; MA trend full participation; ATR risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,none,ma_trend_full,atr_96,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_none_ma_trend_full_ma60_break_90,buy_dip+trend_participation+risk_overlay,MA,MA20 pullback buy-upweight; no explicit sell trim; MA trend full participation; MA60 break risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,none,ma_trend_full,ma60_break_90,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_none_ma_trend_full_drawdown_90,buy_dip+trend_participation+risk_overlay,MA+Drawdown,MA20 pullback buy-upweight; no explicit sell trim; MA trend full participation; drawdown risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,none,ma_trend_full,drawdown_90,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_none_macd_trend_full_none,buy_dip+trend_participation,MA+MACD,MA20 pullback buy-upweight; no explicit sell trim; MACD trend full participation; no risk overlay,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,none,macd_trend_full,none,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_none_macd_trend_full_atr_96,buy_dip+trend_participation+risk_overlay,MA+MACD+ATR,MA20 pullback buy-upweight; no explicit sell trim; MACD trend full participation; ATR risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,none,macd_trend_full,atr_96,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_none_macd_trend_full_ma60_break_90,buy_dip+trend_participation+risk_overlay,MA+MACD,MA20 pullback buy-upweight; no explicit sell trim; MACD trend full participation; MA60 break risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,none,macd_trend_full,ma60_break_90,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_none_macd_trend_full_drawdown_90,buy_dip+trend_participation+risk_overlay,MA+MACD+Drawdown,MA20 pullback buy-upweight; no explicit sell trim; MACD trend full participation; drawdown risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,none,macd_trend_full,drawdown_90,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_rsi_high_trim_none_none,buy_dip+sell_strength_or_weakness,RSI+MA,MA20 pullback buy-upweight; RSI high trim; no trend participation override; no risk overlay,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,rsi_high_trim,none,none,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_rsi_high_trim_none_atr_96,buy_dip+sell_strength_or_weakness+risk_overlay,RSI+MA+ATR,MA20 pullback buy-upweight; RSI high trim; no trend participation override; ATR risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,rsi_high_trim,none,atr_96,,,,,,,,,,,,,,,,,,,
